,Date,Investment,Gain,Avg_duration,Compound_Return
207,2021-07-12,1000000,24.535230450000007,73.5,121.84162060204085
208,2021-07-13,1000000,26.016099000000022,74.5,127.46142463087259
209,2021-07-14,1000000,27.365829650000016,75.5,132.2983817516557
210,2021-07-15,1000000,29.430633000000007,76.5,140.420667254902
211,2021-07-16,1000000,31.812146750000025,77.5,149.82494920967756
212,2021-07-19,1000000,31.52636510000001,78.5,146.58755747133765
213,2021-07-20,1000000,29.441767350000003,79.5,135.17289412264154
214,2021-07-22,1000000,31.208417550000036,80.5,141.50400504037285
215,2021-07-23,1000000,30.09127110000001,81.5,134.76458836196323
216,2021-07-26,1000000,30.212511800000026,82.5,133.66747644848496
217,2021-07-27,1000000,30.362206949999997,83.5,132.72102439221555
218,2021-07-28,1100000,26.85253050000003,76.9090909090909,127.43842784574483
219,2021-07-29,1100000,27.655755000000013,77.9090909090909,129.56576000583436
220,2021-07-30,1100000,28.23727500000001,78.9090909090909,130.61366258640558
221,2021-08-02,1100000,29.469370500000025,79.9090909090909,134.60696536689431
222,2021-08-03,1100000,29.276742,80.9090909090909,132.07429115730338
223,2021-08-04,1100000,27.84353750000001,81.9090909090909,124.07525312153167
224,2021-08-05,1300000,23.214433538461552,70.3076923076923,120.51694435448584
225,2021-08-06,1300000,22.848961538461538,71.3076923076923,116.956119201726
226,2021-08-09,1400000,19.954962285714306,67.21428571428571,108.36329147715207
227,2021-08-10,1400000,17.243958857142882,68.21428571428571,92.26872226178024
228,2021-08-11,1700000,13.625938882352976,57.1764705882353,86.9845172479426
229,2021-08-12,1700000,15.981470705882373,58.1764705882353,100.26797343781608
230,2021-08-13,1700000,15.236134882352987,59.1764705882353,93.9763587922468
231,2021-08-16,1700000,14.515606000000023,60.1764705882353,88.0443159628545
232,2021-08-17,1700000,13.879646235294146,61.1764705882353,82.81077393269247
233,2021-08-18,1700000,14.027360294117674,62.1764705882353,82.34604600283838
234,2021-08-20,1700000,11.14298958823534,63.1764705882353,64.37825921322185
235,2021-08-23,1700000,8.711909352941205,64.17647058823529,49.548485366636285
236,2021-08-24,1700000,10.83177523529416,65.17647058823529,60.65989651173309
237,2021-08-25,1700000,11.605300764705916,66.17647058823529,64.00968110666686
238,2021-08-26,1700000,12.175860411764724,67.17647058823529,66.15692982049048
239,2021-08-27,1700000,13.457928235294148,68.17647058823529,72.0504268334773
240,2021-08-30,1700000,15.034296588235316,69.17647058823529,79.32636932823141
241,2021-08-31,1700000,15.811204882352984,70.17647058823529,82.23682002933803
242,2021-09-01,1700000,15.71874264705885,71.17647058823529,80.60727117768609
243,2021-09-02,1700000,16.897072352941215,72.17647058823529,85.44933492257559
244,2021-09-03,1700000,17.448463000000032,73.17647058823529,87.0319235651127
245,2021-09-06,1700000,18.68993764705886,74.17647058823529,91.96753616177655
246,2021-09-07,1700000,18.458782058823566,75.17647058823529,89.62186437793446
247,2021-09-08,1700000,19.288687000000042,76.17647058823529,92.42185547104268
248,2021-09-09,1700000,20.00808829411767,77.17647058823529,94.6266675800306
249,2021-09-13,1700000,20.71621370588239,78.17647058823529,96.72242742287452
250,2021-09-14,1700000,20.93834858823532,79.17647058823529,96.52485363298675
251,2021-09-15,1700000,21.55062900000004,80.17647058823529,98.10832938004421
252,2021-09-16,1700000,22.161781823529438,81.17647058823529,99.64772189492766
253,2021-09-17,1700000,21.251818117647105,82.17647058823529,94.39336536864731
254,2021-09-20,1700000,19.087976294117677,83.17647058823529,83.76300771216421
255,2021-09-21,1700000,18.735041176470627,84.17647058823529,81.2375475192175
256,2021-09-22,1700000,20.089274647058865,85.17647058823529,86.08698148135377
257,2021-09-23,1700000,21.009386647058868,86.17647058823529,88.9851495870309
258,2021-09-24,1700000,21.175142117647084,87.17647058823529,88.65840542510134
259,2021-09-27,1700000,20.78048623529415,88.17647058823529,86.01929092061387
260,2021-09-28,1700000,19.961857176470613,89.17647058823529,81.70403943271778
261,2021-09-29,1800000,18.61914711111114,85.22222222222223,79.74432628422437
262,2021-09-30,1800000,19.340908555555572,86.22222222222223,81.87485129510316
263,2021-10-01,1800000,19.031422611111154,87.22222222222223,79.64104876114668
264,2021-10-04,1800000,20.516284777777813,88.22222222222223,84.8816064168767
265,2021-10-05,1800000,20.75203038888893,89.22222222222223,84.89466977272743
266,2021-10-06,1800000,19.787819666666678,90.22222222222223,80.05294040024634
267,2021-10-07,1800000,21.67043272222224,91.22222222222223,86.70812605663832
268,2021-10-08,1800000,24.132912944444453,92.22222222222223,95.51399882228918
269,2021-10-11,1800000,25.918322833333374,93.22222222222223,101.47996484803353
270,2021-10-12,1800000,27.20877866666671,94.22222222222223,105.40193150943412
271,2021-10-13,1800000,26.909348222222228,95.22222222222223,103.14726827304553
272,2021-10-14,1800000,27.822164166666695,96.22222222222223,105.53788601327955
273,2021-10-18,1800000,28.57856122222224,97.22222222222223,107.29208413142864
274,2021-10-19,1800000,26.69147905555556,98.22222222222223,99.18722703337104
275,2021-10-20,1900000,22.384023894736863,94.05263157894737,86.86805020145503
276,2021-10-21,2100000,19.435102023809527,86.0952380952381,82.39494303788719
277,2021-10-22,2100000,17.723526928571452,87.0952380952381,74.2760163518317
278,2021-10-25,2200000,13.541205272727286,84.13636363636364,58.74439672609405
279,2021-10-26,2200000,16.26276872727273,85.13636363636364,69.72238808328885
280,2021-10-27,2200000,16.311425999999997,86.13636363636364,69.11912969920843
281,2021-10-28,2200000,13.883968727272745,87.13636363636364,58.15767808033392
282,2021-10-29,2200000,13.548774181818187,88.13636363636364,56.109673378029925
283,2021-11-01,2200000,14.574902000000002,89.13636363636364,59.68203113717492
284,2021-11-02,2200000,15.657256000000011,90.13636363636364,63.40280669692389
285,2021-11-03,2200000,14.685191818181828,91.13636363636364,58.814010124688316
286,2021-11-04,2200000,16.285475454545473,92.13636363636364,64.51522836704497
287,2021-11-08,2200000,17.692211272727295,93.13636363636364,69.33550830649105
288,2021-11-09,2200000,18.32475581818184,94.13636363636364,71.05156408498318
289,2021-11-10,2200000,18.227441272727297,95.13636363636364,69.93136809364557
290,2021-11-11,2200000,16.88450054545455,96.13636363636364,64.10521956501184
291,2021-11-12,2200000,17.076967090909115,97.13636363636364,64.16848186242404
292,2021-11-15,2200000,17.199150909090925,98.13636363636364,63.969051320055634
293,2021-11-16,2200000,17.87927145454546,99.13636363636364,65.8278540944521
294,2021-11-17,2200000,17.433787090909117,100.13636363636364,63.54666833408997
295,2021-11-18,2200000,15.12418854545457,101.13636363636364,54.58302652584278
296,2021-11-22,2200000,11.14943000000002,102.13636363636364,39.84420244770813
297,2021-11-23,2300000,12.652727434782635,98.69565217391305,46.79279595374459
298,2021-11-24,2300000,13.189542956521755,99.69565217391305,48.28879769733978
299,2021-11-25,2300000,13.79628434782611,100.69565217391305,50.008552288428405
300,2021-11-26,2400000,10.287347625000013,97.5,38.511609057692354
301,2021-11-29,2600000,6.822050000000028,91.0,27.363167582417695
302,2021-11-30,2700000,7.947646240740773,88.62962962962963,32.730486294400464
303,2021-12-01,2700000,8.243093314814864,89.62962962962963,33.5684647179754
304,2021-12-02,2700000,9.197451129629673,90.62962962962963,37.04163501532506
305,2021-12-03,2700000,10.299532481481528,91.62962962962963,41.027442443411665
306,2021-12-06,2700000,8.260097462963003,92.62962962962963,32.54828488504614
307,2021-12-07,2700000,9.408940222222254,93.62962962962963,36.67923492484189
308,2021-12-08,2700000,11.537647018518557,94.62962962962963,44.502352785714436
309,2021-12-09,2700000,12.680113222222275,95.62962962962963,48.397566152207794
310,2021-12-10,2700000,14.435791518518545,96.62962962962963,54.52844975661183
311,2021-12-13,2800000,13.782414410714324,94.17857142857143,53.41534898653788
312,2021-12-14,2800000,13.92101475000004,95.17857142857143,53.38565506379002
313,2021-12-15,2800000,13.23012908928577,96.17857142857143,50.20865922484239
314,2021-12-16,2800000,12.172111232142912,97.17857142857143,45.71810980981277
315,2021-12-17,2800000,9.126077821428622,98.17857142857143,33.92816127137159
316,2021-12-20,3000000,4.132845033333373,92.63333333333334,16.284509937027863
317,2021-12-21,3000000,5.311317266666688,93.63333333333334,20.70449415094348
318,2021-12-22,3000000,7.659821466666693,94.63333333333334,29.543869341317468
319,2021-12-23,3000000,9.490304300000037,95.63333333333334,36.22127294702001
320,2021-12-24,3000000,8.644167566666706,96.63333333333334,32.650443206278176
321,2021-12-27,3000000,8.834073566666712,97.63333333333334,33.025983460225504
322,2021-12-28,3000000,10.52845710000003,98.63333333333334,38.96134006252123
323,2021-12-29,3000000,10.801710733333385,99.63333333333334,39.57133908665124
324,2021-12-30,3000000,11.00005700000003,100.63333333333334,39.897523733024286
325,2021-12-31,3000000,12.482378833333371,101.63333333333334,44.828484166940115
326,2022-01-03,3000000,14.253779800000027,102.63333333333334,50.69142215329662
327,2022-01-04,3000000,14.497492500000043,103.63333333333334,51.060644218398345
328,2022-01-05,3100000,13.90427570967747,101.29032258064517,50.1041018009556
329,2022-01-06,3100000,13.739306693548425,102.29032258064517,49.02562448360152
330,2022-01-07,3100000,13.568033129032312,103.29032258064517,47.94575104778282
331,2022-01-10,3100000,15.124205822580688,104.29032258064517,52.93238134317985
332,2022-01-11,3100000,14.834196596774243,105.29032258064517,51.42430591069257
333,2022-01-12,3100000,15.585488612903282,106.29032258064517,53.52042599544784
334,2022-01-13,3100000,16.30841016129036,107.29032258064517,55.48095639657259
335,2022-01-14,3100000,16.710850500000042,108.29032258064517,56.32507399687235
336,2022-01-17,3100000,17.11118932258069,109.29032258064517,57.14672585153497
337,2022-01-18,3100000,14.299360741935521,110.29032258064517,47.322979466218314
338,2022-01-19,3200000,14.135624000000055,107.84375,47.842390124601756
339,2022-01-20,3300000,12.956578166666723,105.57575757575758,44.793910452784345
340,2022-01-21,3400000,9.866640000000048,103.47058823529412,34.805287777146276
341,2022-01-24,4000000,3.8979204875000173,88.95,15.994839549606592
342,2022-01-25,4100000,4.993604097561002,87.78048780487805,20.76390256182284
343,2022-01-27,4100000,3.9534095609756412,88.78048780487805,16.25350936263749
344,2022-01-28,4100000,5.031785841463429,89.78048780487805,20.45658112401527
345,2022-01-31,4100000,6.533257121951251,90.78048780487805,26.268187219237095
346,2022-02-01,4100000,7.18131482926831,91.78048780487805,28.559228386925394
347,2022-02-02,4100000,8.907748817073204,92.78048780487805,35.043233713853965
348,2022-02-03,4100000,8.397970939024397,93.78048780487805,32.68547076788039
349,2022-02-04,4200000,6.320848333333353,92.54761904761905,24.928892449189682
350,2022-02-07,4200000,4.266150023809545,93.54761904761905,16.64547718630703
351,2022-02-08,4200000,2.619506142857152,94.54761904761905,10.112573450012627
352,2022-02-09,4200000,3.325357869047627,95.54761904761905,12.703148799526568
353,2022-02-10,4200000,4.381559357142875,96.54761904761905,16.564563488286133
354,2022-02-11,4200000,1.940445869047638,97.54761904761905,7.2606871302173035
355,2022-02-14,4300000,-2.394950930232529,96.27906976744185,-9.079409384057861
356,2022-02-15,4300000,-0.11736918604648998,97.27906976744185,-0.44037996055454465
357,2022-02-16,4300000,0.29298732558139706,98.27906976744185,1.0881296911973561
358,2022-02-17,4300000,-0.7896115116279053,99.27906976744185,-2.903010699226979
359,2022-02-18,4300000,-1.9351041860464786,100.27906976744185,-7.043474072356095
