,date,annual_return,Investment,high_low
823,2024-01-04,15.523532937931039,7400000,"[-5.814203048863634, 21.350083384615388]"
824,2024-01-05,15.523532937931039,7400000,"[-5.814203048863634, 21.350083384615388]"
825,2024-01-08,15.523532937931039,7400000,"[-5.814203048863634, 21.350083384615388]"
826,2024-01-09,15.523532937931039,7400000,"[-5.814203048863634, 21.350083384615388]"
827,2024-01-10,15.523532937931039,7400000,"[-5.814203048863634, 21.350083384615388]"
828,2024-01-11,15.523532937931039,7400000,"[-5.814203048863634, 21.350083384615388]"
829,2024-01-12,15.523532937931039,7400000,"[-5.814203048863634, 21.350083384615388]"
830,2024-01-15,15.523532937931039,7400000,"[-5.814203048863634, 21.350083384615388]"
831,2024-01-16,15.523532937931039,7400000,"[-5.814203048863634, 21.350083384615388]"
832,2024-01-17,15.523532937931039,7400000,"[-5.814203048863634, 21.350083384615388]"
833,2024-01-18,15.523532937931039,7400000,"[-5.814203048863634, 21.350083384615388]"
834,2024-01-19,15.606075006896555,7300000,"[-5.722636048863634, 21.262522750000002]"
835,2024-01-20,15.606075006896555,7300000,"[-5.722636048863634, 21.262522750000002]"
836,2024-01-23,15.606075006896555,7300000,"[-5.722636048863634, 21.262522750000002]"
837,2024-01-24,15.606075006896555,7300000,"[-5.722636048863634, 21.262522750000002]"
838,2024-01-25,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
839,2024-01-29,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
840,2024-01-30,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
841,2024-01-31,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
842,2024-02-01,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
843,2024-02-02,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
844,2024-02-05,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
845,2024-02-06,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
846,2024-02-07,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
847,2024-02-08,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
848,2024-02-09,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
849,2024-02-12,15.213025392982457,7200000,"[-6.356690759302324, 21.077073363636362]"
850,2024-02-13,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
851,2024-02-14,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
852,2024-02-15,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
853,2024-02-16,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
854,2024-02-19,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
855,2024-02-20,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
856,2024-02-21,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
857,2024-02-22,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
858,2024-02-23,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
859,2024-02-26,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
860,2024-02-27,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
861,2024-02-28,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
862,2024-02-29,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
863,2024-03-01,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
864,2024-03-02,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
865,2024-03-04,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
866,2024-03-05,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
867,2024-03-06,15.280462340350878,7100000,"[-6.282152009302324, 20.229566705000003]"
868,2024-03-07,15.352578950000002,7000000,"[-6.200634241860463, 20.579114330000003]"
869,2024-03-11,15.352578950000002,7000000,"[-6.200634241860463, 20.579114330000003]"
870,2024-03-12,15.352578950000002,7000000,"[-6.200634241860463, 20.579114330000003]"
871,2024-03-13,15.352578950000002,7000000,"[-6.200634241860463, 20.579114330000003]"
872,2024-03-14,15.473091195614037,6900000,"[-6.097321811627905, 23.15723525555556]"
873,2024-03-15,15.473091195614037,6900000,"[-6.097321811627905, 23.15723525555556]"
874,2024-03-18,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
875,2024-03-19,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
876,2024-03-20,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
877,2024-03-21,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
878,2024-03-22,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
879,2024-03-26,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
880,2024-03-27,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
881,2024-03-28,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
882,2024-04-01,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
883,2024-04-02,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
884,2024-04-03,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
885,2024-04-04,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
886,2024-04-05,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
887,2024-04-08,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
888,2024-04-09,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
889,2024-04-10,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
890,2024-04-12,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
891,2024-04-15,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
892,2024-04-16,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
893,2024-04-18,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
894,2024-04-19,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
895,2024-04-22,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
896,2024-04-23,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
897,2024-04-24,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
898,2024-04-25,15.47418399385965,6800000,"[-6.096380555813951, 23.44196414444444]"
899,2024-04-26,15.47653442232143,6700000,"[-6.125179235714282, 25.491972662500004]"
900,2024-04-29,15.47653442232143,6700000,"[-6.125179235714282, 25.491972662500004]"
901,2024-04-30,15.47653442232143,6700000,"[-6.125179235714282, 25.491972662500004]"
902,2024-05-02,15.47653442232143,6700000,"[-6.125179235714282, 25.491972662500004]"
903,2024-05-03,15.47653442232143,6700000,"[-6.125179235714282, 25.491972662500004]"
904,2024-05-06,15.47653442232143,6700000,"[-6.125179235714282, 25.491972662500004]"
905,2024-05-07,15.47653442232143,6700000,"[-6.125179235714282, 25.491972662500004]"
906,2024-05-08,15.47653442232143,6700000,"[-6.125179235714282, 25.491972662500004]"
907,2024-05-09,15.47653442232143,6700000,"[-6.125179235714282, 25.491972662500004]"
908,2024-05-10,15.183561529999999,6600000,"[-6.572391607317073, 27.434082685714287]"
909,2024-05-13,15.356861048181818,6500000,"[-6.350203509756096, 28.7230438]"
910,2024-05-14,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
911,2024-05-15,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
912,2024-05-16,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
913,2024-05-17,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
914,2024-05-18,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
915,2024-05-21,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
916,2024-05-22,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
917,2024-05-23,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
918,2024-05-24,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
919,2024-05-27,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
920,2024-05-28,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
921,2024-05-29,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
922,2024-05-30,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
923,2024-05-31,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
924,2024-06-03,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
925,2024-06-04,15.260595457272727,6400000,"[-6.434113021951218, 27.41942069999999]"
926,2024-06-05,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
927,2024-06-06,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
928,2024-06-07,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
929,2024-06-10,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
930,2024-06-11,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
931,2024-06-12,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
932,2024-06-13,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
933,2024-06-14,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
934,2024-06-18,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
935,2024-06-19,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
936,2024-06-20,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
937,2024-06-21,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
938,2024-06-24,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
939,2024-06-25,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
940,2024-06-26,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
941,2024-06-27,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
942,2024-06-28,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
943,2024-07-01,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
944,2024-07-02,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
945,2024-07-03,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
946,2024-07-04,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
947,2024-07-05,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
948,2024-07-08,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
949,2024-07-09,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
950,2024-07-10,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
951,2024-07-11,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
952,2024-07-12,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
953,2024-07-15,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
954,2024-07-16,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
955,2024-07-18,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
956,2024-07-19,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
957,2024-07-22,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
958,2024-07-23,13.28006246442308,6000000,"[-11.166776749999999, 13.28006246442308]"
959,2024-07-24,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
960,2024-07-25,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
961,2024-07-26,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
962,2024-07-29,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
963,2024-07-30,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
964,2024-07-31,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
965,2024-08-01,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
966,2024-08-02,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
967,2024-08-05,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
968,2024-08-06,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
969,2024-08-07,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
970,2024-08-08,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
971,2024-08-09,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
972,2024-08-12,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
973,2024-08-13,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
974,2024-08-14,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
975,2024-08-16,13.340257450000003,5900000,"[-10.636760666666666, 13.340257450000003]"
