,date,annual_return,Investment,high_low
361,2022-02-22,64.83015219466147,9000000,"[-5.665480469230773, 65.50149442122392]"
362,2022-02-23,64.77934099934896,8900000,"[-5.1121715083333354, 65.44852821028643]"
363,2022-02-24,64.77934099934896,8900000,"[-5.1121715083333354, 65.44852821028643]"
364,2022-02-25,63.90102232459678,8500000,"[-4.1538897875, 64.14299762836019]"
365,2022-02-28,63.90102232459678,8500000,"[-4.1538897875, 64.14299762836019]"
366,2022-03-02,63.90102232459678,8500000,"[-4.1538897875, 64.14299762836019]"
367,2022-03-03,63.90102232459678,8500000,"[-4.1538897875, 64.14299762836019]"
368,2022-03-04,63.726682797131154,8400000,"[-4.0312064714285745, 64.03945521243168]"
369,2022-03-07,60.82738667584747,8000000,"[-4.156819599999999, 61.24173110522597]"
370,2022-03-08,59.7199478881579,7700000,"[-4.813794407999999, 60.18546706505847]"
371,2022-03-09,59.7199478881579,7700000,"[-4.813794407999999, 60.18546706505847]"
372,2022-03-10,59.7199478881579,7700000,"[-4.813794407999999, 60.18546706505847]"
373,2022-03-11,59.7199478881579,7700000,"[-4.813794407999999, 60.18546706505847]"
374,2022-03-14,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
375,2022-03-15,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
376,2022-03-16,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
377,2022-03-17,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
378,2022-03-21,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
379,2022-03-22,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
380,2022-03-23,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
381,2022-03-24,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
382,2022-03-25,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
383,2022-03-28,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
384,2022-03-29,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
385,2022-03-30,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
386,2022-03-31,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
387,2022-04-01,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
388,2022-04-04,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
389,2022-04-05,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
390,2022-04-06,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
391,2022-04-07,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
392,2022-04-08,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
393,2022-04-11,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
394,2022-04-12,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
395,2022-04-13,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
396,2022-04-18,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
397,2022-04-19,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
398,2022-04-20,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
399,2022-04-21,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
400,2022-04-22,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
401,2022-04-25,57.919828404017856,7600000,"[-5.712400000000009, 58.188426726934516]"
402,2022-04-26,58.265988493303574,7500000,"[-3.6742463999999986, 58.54109534300594]"
403,2022-04-27,58.265988493303574,7500000,"[-3.6742463999999986, 58.54109534300594]"
404,2022-04-28,58.265988493303574,7500000,"[-3.6742463999999986, 58.54109534300594]"
405,2022-04-29,58.265988493303574,7500000,"[-3.6742463999999986, 58.54109534300594]"
406,2022-05-02,58.265988493303574,7500000,"[-3.6742463999999986, 58.54109534300594]"
407,2022-05-04,58.265988493303574,7500000,"[-3.6742463999999986, 58.54109534300594]"
408,2022-05-05,58.70114902901786,7400000,"[-3.315943781818181, 58.94890758407737]"
409,2022-05-06,58.97650713616072,7300000,"[-3.0298391999999996, 59.21280085193452]"
410,2022-05-09,59.4538452659091,7100000,"[-2.709129999999999, 59.592313590151505]"
411,2022-05-10,59.62515187499999,7000000,"[-2.8688408333333317, 59.765976112878775]"
412,2022-05-11,59.94134445518868,6800000,"[-3.6932226562499983, 59.99585029638364]"
413,2022-05-12,58.79294892307693,6500000,"[-3.4083371153846134, 59.00149025641024]"
414,2022-05-13,58.76367389583333,6100000,"[-4.560112166666663, 59.04344396527777]"
415,2022-05-16,59.750708021276594,6000000,"[-2.645517437499996, 60.02642175177304]"
416,2022-05-17,59.750708021276594,6000000,"[-2.645517437499996, 60.02642175177304]"
417,2022-05-18,59.750708021276594,6000000,"[-2.645517437499996, 60.02642175177304]"
418,2022-05-19,59.750708021276594,6000000,"[-2.645517437499996, 60.02642175177304]"
419,2022-05-20,59.58242738297873,5900000,"[-2.6710443571428533, 59.85615079432623]"
420,2022-05-23,59.58242738297873,5900000,"[-2.6710443571428533, 59.85615079432623]"
421,2022-05-24,59.58242738297873,5900000,"[-2.6710443571428533, 59.85615079432623]"
422,2022-05-25,56.010778664855074,5700000,"[-1.5397996999999974, 56.24444341485507]"
423,2022-05-26,55.133591179629626,5500000,"[-1.507101876470587, 55.133591179629626]"
424,2022-05-27,54.804211706439396,5400000,"[-3.9157839999999924, 54.804211706439396]"
425,2022-05-30,54.804211706439396,5400000,"[-3.9157839999999924, 54.804211706439396]"
426,2022-05-31,54.804211706439396,5400000,"[-3.9157839999999924, 54.804211706439396]"
427,2022-06-01,54.804211706439396,5400000,"[-3.9157839999999924, 54.804211706439396]"
428,2022-06-02,54.804211706439396,5400000,"[-3.9157839999999924, 54.804211706439396]"
429,2022-06-03,54.804211706439396,5400000,"[-3.9157839999999924, 54.804211706439396]"
