,Date,Investment,Gain,Avg_duration,DailyInvestment,Gain_amount,Compound_Return
402,2022-04-26,7900000,10.309073328911564,110.86075949367088,0,8431002.6998,33.941782306367315
403,2022-04-27,7900000,9.521252554081634,111.86075949367088,0,8366869.5288999975,31.067705940584357
404,2022-04-28,7900000,10.536928803061224,112.86075949367088,0,8445955.001999998,34.077203009900224
405,2022-04-29,8000000,9.540144259183675,112.45,100000,8450340.998800002,30.96623081015599
406,2022-05-02,8100000,8.719435206999998,112.06172839506173,100000,8477735.5398,28.4003637650055
407,2022-05-04,8200000,6.381037558666667,111.6951219512195,100000,8375037.464200001,20.852107667965207
408,2022-05-05,8300000,5.7672392336601295,111.34939759036145,100000,8441407.7296,18.90483797703242
409,2022-05-06,8300000,4.068394010457519,112.34939759036145,0,8321298.757000001,13.217372283840271
410,2022-05-09,8400000,2.217216425163401,112.01190476190476,100000,8338349.582900001,7.224981995484098
411,2022-05-10,8500000,0.540874975,111.69411764705882,100000,8303468.441400001,1.7675001157968193
412,2022-05-11,8700000,-0.8699817951923076,110.1264367816092,200000,8406655.154199999,-2.883443472114782
413,2022-05-12,8900000,-2.9141000116352194,108.65168539325843,200000,8466938.3887,-9.789507639914177
414,2022-05-13,8900000,-1.8725150660377365,109.65168539325843,0,8536958.397499997,-6.23308247978644
415,2022-05-16,8900000,-1.1346318836477973,110.65168539325843,0,8601656.491999997,-3.7427413424348797
416,2022-05-17,8900000,1.106151714465408,111.65168539325843,0,8796582.2505,3.6161153712799416
417,2022-05-18,8900000,1.301374153144654,112.65168539325843,0,8809208.450900003,4.216550904139646
418,2022-05-19,9000000,-0.8095896059748426,112.4,100000,8701468.665099999,-2.6290053930677715
419,2022-05-20,9000000,0.8897750849056608,113.4,0,8861441.1745,2.8639145149079908
420,2022-05-23,9000000,0.6983237314465396,114.4,0,8860288.1207,2.228043373933452
421,2022-05-24,9000000,-0.30523950251572296,115.4,0,8774268.0414,-0.965445566882486
422,2022-05-25,9400000,-1.9695695297619047,111.48936170212765,400000,8991106.580799997,-6.4480849776842515
423,2022-05-26,9400000,-1.0150937586309512,112.48936170212765,0,9089350.840700002,-3.293726769304704
424,2022-05-27,9400000,0.5872852380952368,113.48936170212765,0,9246788.963,1.8888035732140585
425,2022-05-30,9400000,2.8395654800595245,114.48936170212765,0,9451025.6263,9.052731055644145
426,2022-05-31,9400000,4.113174237202383,115.48936170212765,0,9590864.7659,12.99954016934541
427,2022-06-01,9400000,3.790339732738097,116.48936170212765,0,9553676.4402,11.87639782924604
428,2022-06-02,9400000,3.5801122357142883,117.48936170212765,0,9525644.254199998,11.122206701137019
429,2022-06-03,9400000,2.2158955872023816,118.48936170212765,0,9413251.302899998,6.8259451963470745
430,2022-06-06,9400000,1.8950759339285725,119.48936170212765,0,9388149.289300002,5.788822586635446
431,2022-06-07,9400000,0.8896819050595245,120.48936170212765,0,9293513.1179,2.6951250364287733
432,2022-06-08,9400000,0.29329073839285863,121.48936170212765,0,9250703.7642,0.8811563252415919
433,2022-06-09,9400000,0.8980427089285719,122.48936170212765,0,9306002.399899999,2.67603311997041
434,2022-06-10,9500000,0.3319709986607132,122.2,100000,9341975.3461,0.9915664035283169
435,2022-06-13,9600000,-1.6477382175595232,121.92708333333333,100000,9247786.7093,-4.932656740135472
436,2022-06-14,9600000,-1.9079798730654765,122.92708333333333,0,9219983.8341,-5.665249957818346
437,2022-06-15,9600000,-1.2212290163690478,123.92708333333333,0,9295897.913799997,-3.596861791508064
438,2022-06-16,9600000,-3.439794906994048,124.92708333333333,0,9077255.079300001,-10.050063665560863
439,2022-06-17,9900000,-4.882482625292399,122.14141414141415,300000,9203924.572300002,-14.590515188963018
440,2022-06-20,10300000,-5.073204969027776,118.39805825242719,400000,9546623.8855,-15.639781944288579
441,2022-06-21,10300000,-3.1319703487500004,119.39805825242719,0,9745852.0444,-9.574436921552794
442,2022-06-22,10300000,-4.0336408133333315,120.39805825242719,0,9657733.8582,-12.22842725403327
443,2022-06-23,10300000,-2.6795083863888878,121.39805825242719,0,9781530.024800004,-8.056311403254178
444,2022-06-24,10400000,-1.3019875204166667,121.23076923076923,100000,10032801.194999998,-3.92000684287886
445,2022-06-27,10400000,-0.22939926736111124,122.23076923076923,0,10131712.894700002,-0.6850217266384347
446,2022-06-28,10400000,-0.012739835277777889,123.23076923076923,0,10160659.066099996,-0.03773440598817483
447,2022-06-29,10400000,-0.6823294773611117,124.23076923076923,0,10099674.3103,-2.004738928841161
448,2022-06-30,10400000,-1.113714362083333,125.23076923076923,0,10061884.987800002,-3.24605322363969
449,2022-07-01,10500000,-0.3939657920765005,125.03809523809524,100000,10225809.344199995,-1.1500296276435282
450,2022-07-04,10500000,0.2621626785519119,126.03809523809524,0,10283556.332699995,0.7592099633899065
451,2022-07-05,10500000,0.22353483743169644,127.03809523809524,0,10291068.284799997,0.6422499920960917
452,2022-07-06,10600000,1.979253344262297,126.83962264150944,100000,10567803.8088,5.69559776046919
453,2022-07-07,10600000,2.954636811202185,127.83962264150944,0,10654637.302099999,8.435901278533875
454,2022-07-08,10600000,3.1312685960382507,128.83962264150944,0,10680699.0672,8.870819505068457
455,2022-07-11,10600000,3.7127945200819705,129.83962264150944,0,10738660.847,10.437260770324162
456,2022-07-12,10600000,3.1295472702185796,130.83962264150944,0,10668488.115900002,8.730419199996888
457,2022-07-13,10600000,3.1155668815573807,131.83962264150944,0,10668475.783800002,8.625494286043295
458,2022-07-14,10800000,3.0059698434426267,130.39814814814815,200000,10846308.250799999,8.41406882258811
459,2022-07-15,11000000,3.9685037092896165,129.02727272727273,200000,11103220.463199997,11.226338612553942
460,2022-07-18,11000000,4.981252743579236,130.02727272727273,0,11229328.665799998,13.98289153706959
461,2022-07-19,11100000,5.7377827801912575,129.85585585585585,100000,11380353.970700001,16.127811109993672
462,2022-07-20,11100000,6.3287835128415315,130.85585585585585,0,11449982.8389,17.653057764046448
463,2022-07-21,11100000,7.551344864617488,131.85585585585585,0,11598672.663299996,20.903439272340634
464,2022-07-22,11100000,7.879915737841531,132.85585585585585,0,11630026.3775,21.648795424062495
465,2022-07-25,11100000,7.43565691297814,133.85585585585585,0,11568606.542799994,20.27565216242491
466,2022-07-26,11100000,6.001784035245902,134.85585585585585,0,11425889.180199997,16.244390419399274
467,2022-07-27,11100000,6.928491678142076,135.85585585585585,0,11531939.741899999,18.614578271878397
468,2022-07-28,11100000,7.827626365983607,136.85585585585585,0,11611572.083999999,20.87659023223131
469,2022-07-29,11100000,9.242381350273225,137.85585585585585,0,11776947.590399997,24.470989439701984
470,2022-08-01,11100000,10.761985467076503,138.85585585585585,0,11955948.077700002,28.289226055836277
471,2022-08-02,11100000,11.36444160655738,139.85585585585585,0,12024124.319599997,29.659259964549875
472,2022-08-03,11100000,10.906590083469945,140.85585585585585,0,11973134.7926,28.26226397389094
473,2022-08-04,11100000,10.806776297677596,141.85585585585585,0,11965431.807899997,27.806207398730333
474,2022-08-05,11200000,11.171644822267764,141.58928571428572,100000,12088481.481000002,28.799144932167117
475,2022-08-08,11200000,11.38052116721312,142.58928571428572,0,12121361.402399996,29.131853808119743
