,date,annual_return,Investment,high_low
127,2021-03-15,82.06558426655982,14600000,"[-4.126590945597484, 91.33572624469696]"
128,2021-03-16,82.06558426655982,14600000,"[-4.126590945597484, 91.33572624469696]"
129,2021-03-17,82.06558426655982,14600000,"[-4.126590945597484, 91.33572624469696]"
130,2021-03-18,82.06558426655982,14600000,"[-4.126590945597484, 91.33572624469696]"
131,2021-03-19,82.06558426655982,14600000,"[-4.126590945597484, 91.33572624469696]"
132,2021-03-22,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
133,2021-03-23,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
134,2021-03-24,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
135,2021-03-25,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
136,2021-03-26,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
137,2021-03-30,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
138,2021-03-31,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
139,2021-04-01,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
140,2021-04-05,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
141,2021-04-06,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
142,2021-04-07,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
143,2021-04-08,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
144,2021-04-09,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
145,2021-04-12,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
146,2021-04-13,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
147,2021-04-15,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
148,2021-04-16,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
149,2021-04-19,81.79631958386751,14500000,"[-4.4052012286163515, 90.9849677544372]"
150,2021-04-20,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
151,2021-04-22,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
152,2021-04-23,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
153,2021-04-26,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
154,2021-04-27,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
155,2021-04-28,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
156,2021-04-29,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
157,2021-04-30,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
158,2021-05-03,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
159,2021-05-04,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
160,2021-05-05,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
161,2021-05-06,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
162,2021-05-07,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
163,2021-05-10,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
164,2021-05-11,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
165,2021-05-12,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
166,2021-05-14,81.86944873194446,14400000,"[-4.337282587106918, 91.07821076807357]"
167,2021-05-17,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
168,2021-05-18,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
169,2021-05-19,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
170,2021-05-20,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
171,2021-05-21,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
172,2021-05-24,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
173,2021-05-25,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
174,2021-05-26,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
175,2021-05-27,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
176,2021-05-28,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
177,2021-05-31,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
178,2021-06-01,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
179,2021-06-02,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
180,2021-06-03,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
181,2021-06-04,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
182,2021-06-07,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
183,2021-06-08,81.24349039861112,14300000,"[-6.703485958333335, 90.3682243116883]"
