,Date,Investment,Gain,Avg_duration,Compound_Return
181,2021-06-04,500000,15.771807000000008,77.4,74.3760924418605
182,2021-06-07,500000,16.373190200000025,78.4,76.22722478316338
183,2021-06-08,500000,16.28785880000002,79.4,74.87491765743081
184,2021-06-09,500000,15.51396580000003,80.4,70.43031737562202
185,2021-06-10,600000,13.547866250000022,68.0,72.72016443014718
186,2021-06-11,600000,13.99231025000002,69.0,74.01729335144938
187,2021-06-14,600000,14.08249775000002,70.0,73.43016683928582
188,2021-06-15,600000,14.496638750000024,71.0,74.52497385563393
189,2021-06-16,600000,13.762873250000004,72.0,69.77012133680557
190,2021-06-17,700000,11.319274857142856,62.714285714285715,65.87869535307517
191,2021-06-18,700000,11.262165857142868,63.714285714285715,64.51756449551577
192,2021-06-21,800000,10.245183125000011,56.75,65.89412935022034
193,2021-06-22,800000,10.428965937500005,57.75,65.91467648809527
194,2021-06-23,800000,9.828258687500012,58.75,61.060670994680926
195,2021-06-24,800000,10.552888062500017,59.75,64.46534130230135
196,2021-06-25,800000,11.042275437500008,60.75,66.34453555041158
197,2021-06-28,800000,10.722668375000008,61.75,63.380954767206525
198,2021-06-29,800000,10.25883556250001,62.75,59.672908052788905
199,2021-06-30,800000,10.070151875000011,63.75,57.6565558333334
200,2021-07-01,800000,9.779600000000006,64.75,55.12824710424714
201,2021-07-02,800000,10.075052750000017,65.75,55.92995062737652
202,2021-07-05,800000,10.860242937500006,66.75,59.38559808520603
203,2021-07-06,800000,10.747522812500014,67.75,57.90178341789675
204,2021-07-07,800000,11.177399562500009,68.75,59.3418304045455
205,2021-07-08,800000,10.114959875,69.75,52.931331245519715
206,2021-07-09,800000,9.848212250000012,70.75,50.80703139575978
207,2021-07-12,800000,9.867815750000009,71.75,50.19864458188158
208,2021-07-13,800000,10.70621543750001,72.75,53.71503277920967
209,2021-07-14,800000,10.997467437500017,73.75,54.42814392796618
210,2021-07-15,800000,11.489305250000019,74.75,56.10162429765895
211,2021-07-16,800000,11.48370425000001,75.75,55.3340204785479
212,2021-07-19,800000,10.286490500000015,76.75,48.919466221498446
213,2021-07-20,800000,9.444240125000011,77.75,44.336304123794264
214,2021-07-22,800000,10.7881300625,78.75,50.002126638888896
215,2021-07-23,800000,11.012170062500008,79.75,50.40052755877746
216,2021-07-26,800000,10.790930562500012,80.75,48.77634248065021
217,2021-07-27,800000,10.244833062500009,81.75,45.74145648700309
218,2021-07-28,800000,9.985436750000009,82.75,44.044524637462274
219,2021-07-29,800000,10.468873062500016,83.75,45.625536332089624
220,2021-07-30,800000,10.361053812500003,84.75,44.62282762905606
221,2021-08-02,800000,11.215906437500003,85.75,47.74117608965016
222,2021-08-03,800000,12.935413437500015,86.75,54.42565884366001
223,2021-08-04,800000,13.831923500000004,87.75,57.53449660968663
224,2021-08-05,1000000,11.259528799999995,71.2,57.720899044943785
225,2021-08-06,1000000,10.874429600000008,72.2,54.974609473684254
226,2021-08-09,1100000,10.0092315909091,66.63636363636364,54.82546362551164
227,2021-08-10,1100000,10.157076636363646,67.63636363636364,54.81271867607532
228,2021-08-11,1400000,7.986208035714293,54.142857142857146,53.838420926781055
229,2021-08-12,1400000,8.531038571428574,55.142857142857146,56.46840297927463
230,2021-08-13,1400000,9.623352500000005,56.142857142857146,62.56403470101784
231,2021-08-16,1400000,9.848513750000008,57.142857142857146,62.90738157812504
232,2021-08-17,1400000,10.190400714285722,58.142857142857146,63.97168015970521
233,2021-08-18,1400000,9.886980178571422,59.142857142857146,61.01747429045889
234,2021-08-20,1500000,8.496531000000006,56.2,55.18209635231321
235,2021-08-23,1500000,8.799586566666683,57.2,56.15120798659684
236,2021-08-24,1500000,9.644778533333339,58.2,60.487013138602556
237,2021-08-25,1500000,9.711061633333347,59.2,59.873944192004586
238,2021-08-26,1500000,9.725901133333348,60.2,58.96933411406432
239,2021-08-27,1500000,10.176362400000015,61.2,60.69235745098048
240,2021-08-30,1500000,11.665918433333342,62.2,68.45755993837089
241,2021-08-31,1500000,12.99256973333334,63.2,75.03620178270046
242,2021-09-01,1500000,12.62356083333334,64.2,71.76946579698861
243,2021-09-02,1500000,13.66496396666669,65.2,76.49864797290402
244,2021-09-03,1500000,14.25491653333333,66.2,78.59583889224568
245,2021-09-06,1500000,14.612383599999998,67.2,79.36785735119045
246,2021-09-07,1500000,14.508836866666671,68.2,77.64993337732163
247,2021-09-08,1500000,14.452117000000008,69.2,76.22865180635843
248,2021-09-09,1500000,14.555993500000005,70.2,75.68287218660971
249,2021-09-13,1500000,14.463988600000011,71.2,74.1482561657304
250,2021-09-14,1500000,14.626893333333344,72.2,73.94482086795942
251,2021-09-15,1500000,15.54661256666668,73.2,77.52067741575598
252,2021-09-16,1500000,16.272429000000006,74.2,80.04631516172509
253,2021-09-17,1500000,15.979925966666686,75.2,77.5621406626774
254,2021-09-20,1500000,14.738354466666683,76.2,70.59710472878398
255,2021-09-21,1500000,15.82724400000001,77.2,74.83088160621766
256,2021-09-22,1500000,15.726005633333356,78.2,73.40143294330787
257,2021-09-23,1500000,17.548296233333353,79.2,80.87282986321559
258,2021-09-24,1500000,17.747805066666675,80.2,80.77242954280968
259,2021-09-27,1500000,17.760336200000005,81.2,79.83402355911332
260,2021-09-28,1500000,17.057933199999994,82.2,75.74386396593671
261,2021-09-29,1600000,15.765484625000012,78.0625,73.71531642113696
262,2021-09-30,1600000,15.156632937500019,79.0625,69.97212360079061
263,2021-10-01,1600000,14.593861812500005,80.0625,66.53251599141299
264,2021-10-04,1600000,15.634432812500018,81.0625,70.39713772166546
265,2021-10-05,1600000,16.491008375000003,82.0625,73.3491918583397
266,2021-10-06,1600000,15.33866750000001,83.0625,67.40242151993985
267,2021-10-07,1600000,16.282175187500005,84.0625,70.69732572118961
268,2021-10-08,1600000,16.96750100000002,85.0625,72.80691097722271
269,2021-10-11,1600000,17.299215687500023,86.0625,73.36777023602043
270,2021-10-12,1600000,17.59988318750002,87.0625,73.78558349964115
271,2021-10-13,1600000,18.70973843750001,88.0625,77.54781580908451
272,2021-10-14,1600000,19.86534743750001,89.0625,81.41307300701757
273,2021-10-18,1600000,20.770618062500013,90.0625,84.17793857390706
274,2021-10-19,1600000,20.389554687500013,91.0625,81.72614919354844
275,2021-10-20,1700000,18.249372352941183,86.70588235294117,76.8231719470828
276,2021-10-21,1900000,15.813631842105258,78.57894736842105,73.45447878432682
277,2021-10-22,1900000,15.410981315789499,79.57894736842105,70.6846266038361
278,2021-10-25,2000000,14.706593900000026,76.6,70.0771119255876
279,2021-10-26,2000000,15.611569400000015,77.6,73.43070658505162
280,2021-10-27,2000000,15.247997075000008,78.6,70.80812891062345
281,2021-10-28,2000000,13.009606625000014,79.6,59.65460324277645
282,2021-10-29,2000000,11.835037025000016,80.6,53.59539099410678
283,2021-11-01,2000000,13.467790025000017,81.6,60.241952930453515
284,2021-11-02,2000000,13.210220075000006,82.6,58.374459169188896
285,2021-11-03,2000000,12.832092200000004,83.6,56.02528293062203
286,2021-11-04,2000000,13.38646880000001,84.6,57.75485947990549
287,2021-11-08,2000000,14.346818675000012,85.6,61.1751029950351
288,2021-11-09,2000000,14.193036125000008,86.6,59.82053332130488
289,2021-11-10,2000000,14.02185020000001,87.6,58.42437583333337
290,2021-11-11,2000000,13.113077600000006,88.6,54.02114361173818
291,2021-11-12,2000000,14.563253375000018,89.6,59.32575314592641
292,2021-11-15,2000000,14.605654325000012,90.6,58.84176411285877
293,2021-11-16,2000000,13.90793720000002,91.6,55.41918207423589
294,2021-11-17,2000000,13.27160652500002,92.6,52.31248792251628
295,2021-11-18,2000000,12.424536800000002,93.6,48.4503838888889
296,2021-11-22,2100000,9.732558595238098,90.14285714285714,39.408379097992615
297,2021-11-23,2200000,9.80965304545455,87.04545454545455,41.13394984595302
298,2021-11-24,2200000,9.25569095454545,88.04545454545455,38.37026244966441
299,2021-11-25,2200000,10.016055681818187,89.04545454545455,41.05611389739665
300,2021-11-26,2300000,6.518951760869575,86.17391304347827,27.611806272704378
301,2021-11-29,2500000,6.15742796000002,80.28,27.99528158196322
302,2021-11-30,2600000,5.498332000000008,78.1923076923077,25.666094776192857
