,date,annual_return,Investment,high_low
126,2021-03-12,82.23269461028138,14000000,"[-4.126518135220126, 91.33572242781383]"
127,2021-03-15,82.23269461028138,14000000,"[-4.126518135220126, 91.33572242781383]"
128,2021-03-16,82.23269461028138,14000000,"[-4.126518135220126, 91.33572242781383]"
129,2021-03-17,82.23269461028138,14000000,"[-4.126518135220126, 91.33572242781383]"
130,2021-03-18,82.23269461028138,14000000,"[-4.126518135220126, 91.33572242781383]"
131,2021-03-19,82.23269461028138,14000000,"[-4.126518135220126, 91.33572242781383]"
132,2021-03-22,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
133,2021-03-23,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
134,2021-03-24,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
135,2021-03-25,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
136,2021-03-26,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
137,2021-03-30,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
138,2021-03-31,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
139,2021-04-01,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
140,2021-04-05,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
141,2021-04-06,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
142,2021-04-07,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
143,2021-04-08,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
144,2021-04-09,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
145,2021-04-12,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
146,2021-04-13,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
147,2021-04-15,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
148,2021-04-16,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
149,2021-04-19,81.91660139274892,13900000,"[-4.405128418238993, 90.98496393755411]"
150,2021-04-20,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
151,2021-04-22,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
152,2021-04-23,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
153,2021-04-26,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
154,2021-04-27,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
155,2021-04-28,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
156,2021-04-29,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
157,2021-04-30,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
158,2021-05-03,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
159,2021-05-04,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
160,2021-05-05,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
161,2021-05-06,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
162,2021-05-07,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
163,2021-05-10,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
164,2021-05-11,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
165,2021-05-12,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
166,2021-05-14,82.00080522002165,13800000,"[-4.33720977672956, 91.07820695119047]"
167,2021-05-17,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
168,2021-05-18,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
169,2021-05-19,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
170,2021-05-20,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
171,2021-05-21,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
172,2021-05-24,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
173,2021-05-25,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
174,2021-05-26,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
175,2021-05-27,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
176,2021-05-28,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
177,2021-05-31,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
178,2021-06-01,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
179,2021-06-02,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
180,2021-06-03,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
181,2021-06-04,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
182,2021-06-07,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
183,2021-06-08,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
184,2021-06-09,81.34818973950216,13700000,"[-6.703445438333335, 90.36821989740258]"
