,Date,Investment,Gain,Avg_duration,Compound_Return
460,2022-07-18,8700000,-10.174964091954045,124.47126436781609,-29.837102663219202
461,2022-07-19,8700000,-9.320038850574733,125.47126436781609,-27.112296967753817
462,2022-07-20,8700000,-8.24247682758623,126.47126436781609,-23.788044320639894
463,2022-07-21,8700000,-7.498869977011506,127.47126436781609,-21.472192616771903
464,2022-07-22,8700000,-7.222800367816117,128.4712643678161,-20.52071447436707
465,2022-07-25,8700000,-7.963067666666689,129.4712643678161,-22.449148948419804
466,2022-07-26,8700000,-9.077364758620703,130.4712643678161,-25.3943897374681
467,2022-07-27,8700000,-8.640996666666688,131.4712643678161,-23.98975775048091
468,2022-07-28,8700000,-7.848409724137939,132.4712643678161,-21.624837378741887
469,2022-07-29,8700000,-6.3611960229885325,133.4712643678161,-17.395778480020738
470,2022-08-01,8700000,-4.748192540229898,134.4712643678161,-12.888183102401948
471,2022-08-02,8700000,-4.39086050574716,135.4712643678161,-11.830288084167746
472,2022-08-03,8700000,-4.752645275862095,136.4712643678161,-12.7112145822455
473,2022-08-04,8700000,-5.469535712643698,137.4712643678161,-14.52216609991644
474,2022-08-05,8700000,-5.467309344827604,138.4712643678161,-14.411422615173947
475,2022-08-08,8700000,-5.003111655172442,139.4712643678161,-13.09327596917759
476,2022-08-10,8700000,-5.6153628045977255,140.4712643678161,-14.590937391375562
477,2022-08-11,8700000,-4.499952528735655,141.4712643678161,-11.610009144458946
478,2022-08-12,8700000,-4.0279625517241655,142.4712643678161,-10.319318340459931
479,2022-08-16,8700000,-2.940381873563232,143.4712643678161,-7.480518057602981
480,2022-08-17,8700000,-2.4071667816092144,144.4712643678161,-6.081596081629453
481,2022-08-18,8700000,-2.1934354712643884,145.4712643678161,-5.5035195472503675
482,2022-08-19,8700000,-3.8554190459770377,146.4712643678161,-9.607536043710336
483,2022-08-22,8700000,-5.8012645172413935,147.4712643678161,-14.35846880319567
484,2022-08-23,8700000,-5.08771363218392,148.4712643678161,-12.507575008903025
485,2022-08-24,8700000,-3.609405402298867,149.4712643678161,-8.813954825438366
486,2022-08-25,8700000,-2.933702770114951,150.4712643678161,-7.116318956916985
487,2022-08-26,8700000,-2.3225648045977256,151.4712643678161,-5.596679721505598
488,2022-08-29,8700000,-3.185282333333345,152.4712643678161,-7.625227327176808
489,2022-08-30,8700000,-2.062079770114958,153.4712643678161,-4.904234803774751
490,2022-09-01,8700000,-2.1745113448276046,154.4712643678161,-5.1381507370340485
491,2022-09-02,8700000,-2.34148893103451,155.4712643678161,-5.497115259869943
492,2022-09-05,8700000,-1.2750587471264532,156.4712643678161,-2.974325315139978
493,2022-09-06,8700000,-1.2383236781609428,157.4712643678161,-2.8702896642336304
494,2022-09-07,8700000,-0.3923039080459924,158.4712643678161,-0.9035766011460425
495,2022-09-08,8700000,0.7041822413792941,159.4712643678161,1.6117418967132393
496,2022-09-09,8700000,0.8255192873562932,160.4712643678161,1.8776853355776153
497,2022-09-12,8700000,2.005494229885032,161.4712643678161,4.533347755552334
498,2022-09-13,8700000,2.262639712643649,162.4712643678161,5.083135767598095
499,2022-09-14,8700000,1.9754382643678021,163.4712643678161,4.4107750024609444
500,2022-09-15,8700000,1.7817442643677965,164.4712643678161,3.9541050468236336
501,2022-09-16,8700000,-1.0513087816092175,165.4712643678161,-2.3189990525146356
502,2022-09-19,8700000,-1.7348037011494497,166.4712643678161,-3.803679591935426
503,2022-09-20,8700000,-0.7117876896552056,167.4712643678161,-1.55132588091977
504,2022-09-21,8700000,-1.4876768735632429,168.4712643678161,-3.223113810466042
505,2022-09-22,8700000,-0.7552018620689968,169.4712643678161,-1.626521644736909
506,2022-09-23,8700000,-2.856893080459779,170.4712643678161,-6.1169604052323026
507,2022-09-26,8700000,-6.27436767816094,171.4712643678161,-13.355848345622778
508,2022-09-27,8700000,-6.411289298850605,172.4712643678161,-13.568176720093364
509,2022-09-28,8700000,-7.04246457471266,173.4712643678161,-14.818013687384079
510,2022-09-29,8700000,-6.414628850574735,174.4712643678161,-13.419628378022312
511,2022-09-30,8700000,-5.025375333333356,175.4712643678161,-10.453346895716017
512,2022-10-03,8700000,-5.782340390804631,176.4712643678161,-11.959761552139716
513,2022-10-04,8700000,-3.891040931034491,177.4712643678161,-8.002590982189137
514,2022-10-06,8700000,-2.5518806896551847,178.4712643678161,-5.218971552779055
515,2022-10-07,8700000,-2.5563334252873715,179.4712643678161,-5.1989476059946504
516,2022-10-10,8700000,-2.904759988505779,180.4712643678161,-5.8748266629514685
517,2022-10-11,8700000,-4.426482390804613,181.4712643678161,-8.903151021028659
518,2022-10-12,8700000,-3.5915944597701297,182.4712643678161,-7.184320130393729
519,2022-10-13,8700000,-4.164884172413809,183.4712643678161,-8.285672027001661
520,2022-10-14,8700000,-4.051339413793137,184.4712643678161,-8.016093406754381
521,2022-10-17,8700000,-4.196053321839107,185.4712643678161,-8.257664429536492
522,2022-10-18,8700000,-3.456899206896559,186.4712643678161,-6.76655577359306
523,2022-10-19,8800000,-3.680869727272752,185.35227272727272,-7.2484541499601995
524,2022-10-20,8800000,-3.5004551136363937,186.35227272727272,-6.856187465699188
525,2022-10-21,8800000,-3.523842193181838,187.35227272727272,-6.865155046096963
526,2022-10-24,8900000,-2.637646000000031,186.24719101123594,-5.169156027389056
527,2022-10-25,8900000,-3.07433840449439,187.24719101123594,-5.992792263426359
528,2022-10-27,9000000,-3.1349033333333622,186.16666666666666,-6.146318979409188
