,date,annual_return,Investment,high_low
751,2023-09-20,-6.571275638888885,5200000,"[-6.571275638888885, 22.689759499999976]"
752,2023-09-21,-6.571275638888885,5200000,"[-6.571275638888885, 22.689759499999976]"
753,2023-09-22,-6.571275638888885,5200000,"[-6.571275638888885, 22.689759499999976]"
754,2023-09-25,-6.571275638888885,5200000,"[-6.571275638888885, 22.689759499999976]"
755,2023-09-26,-6.571275638888885,5200000,"[-6.571275638888885, 22.689759499999976]"
756,2023-09-27,-6.571275638888885,5200000,"[-6.571275638888885, 22.689759499999976]"
757,2023-09-28,-6.571275638888885,5200000,"[-6.571275638888885, 22.689759499999976]"
758,2023-09-29,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
759,2023-10-03,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
760,2023-10-04,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
761,2023-10-05,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
762,2023-10-06,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
763,2023-10-09,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
764,2023-10-10,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
765,2023-10-11,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
766,2023-10-12,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
767,2023-10-13,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
768,2023-10-16,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
769,2023-10-17,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
770,2023-10-18,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
771,2023-10-19,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
772,2023-10-20,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
773,2023-10-23,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
774,2023-10-25,-6.433160129385961,5100000,"[-6.433160129385961, 20.626863499999992]"
775,2023-10-26,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
776,2023-10-27,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
777,2023-10-30,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
778,2023-10-31,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
779,2023-11-01,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
780,2023-11-02,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
781,2023-11-03,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
782,2023-11-06,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
783,2023-11-07,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
784,2023-11-08,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
785,2023-11-09,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
786,2023-11-10,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
787,2023-11-12,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
788,2023-11-13,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
789,2023-11-15,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
790,2023-11-16,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
791,2023-11-17,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
792,2023-11-20,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
793,2023-11-21,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
794,2023-11-22,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
795,2023-11-23,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
796,2023-11-24,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
797,2023-11-28,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
798,2023-11-29,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
799,2023-11-30,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
800,2023-12-01,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
801,2023-12-04,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
802,2023-12-05,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
803,2023-12-06,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
804,2023-12-07,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
805,2023-12-08,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
806,2023-12-11,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
807,2023-12-12,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
808,2023-12-13,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
809,2023-12-14,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
810,2023-12-15,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
811,2023-12-18,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
812,2023-12-19,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
813,2023-12-20,-6.24353574342105,5000000,"[-6.24353574342105, 21.350083384615388]"
