,date,annual_return,Investment,high_low
298,2021-11-24,66.98606943544304,13900000,"[-7.1626115833333355, 88.44090475410957]"
299,2021-11-25,66.98606943544304,13900000,"[-7.1626115833333355, 88.44090475410957]"
300,2021-11-26,66.98606943544304,13900000,"[-7.1626115833333355, 88.44090475410957]"
301,2021-11-29,66.95513836582279,13800000,"[-7.257652620689658, 88.40029313424655]"
302,2021-11-30,67.81295431923078,13600000,"[-7.777435000000003, 89.39531274722219]"
303,2021-12-01,68.36881970384616,13500000,"[-8.44231777777778, 89.84501571018515]"
304,2021-12-02,68.36881970384616,13500000,"[-8.44231777777778, 89.84501571018515]"
305,2021-12-03,68.36881970384616,13500000,"[-8.44231777777778, 89.84501571018515]"
306,2021-12-06,68.36881970384616,13500000,"[-8.44231777777778, 89.84501571018515]"
307,2021-12-07,68.36881970384616,13500000,"[-8.44231777777778, 89.84501571018515]"
308,2021-12-08,68.36881970384616,13500000,"[-8.44231777777778, 89.84501571018515]"
309,2021-12-09,68.36881970384616,13500000,"[-8.44231777777778, 89.84501571018515]"
310,2021-12-10,68.36881970384616,13500000,"[-8.44231777777778, 89.84501571018515]"
311,2021-12-13,68.36881970384616,13500000,"[-8.44231777777778, 89.84501571018515]"
312,2021-12-14,68.51283004679487,13400000,"[-8.29779966666667, 90.01279825185183]"
313,2021-12-15,68.51283004679487,13400000,"[-8.29779966666667, 90.01279825185183]"
314,2021-12-16,68.51283004679487,13400000,"[-8.29779966666667, 90.01279825185183]"
315,2021-12-17,68.51283004679487,13400000,"[-8.29779966666667, 90.01279825185183]"
316,2021-12-20,68.51283004679487,13400000,"[-8.29779966666667, 90.01279825185183]"
317,2021-12-21,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
318,2021-12-22,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
319,2021-12-23,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
320,2021-12-24,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
321,2021-12-27,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
322,2021-12-28,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
323,2021-12-29,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
324,2021-12-30,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
325,2021-12-31,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
326,2022-01-03,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
327,2022-01-04,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
328,2022-01-05,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
329,2022-01-06,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
330,2022-01-07,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
331,2022-01-10,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
332,2022-01-11,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
333,2022-01-12,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
334,2022-01-13,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
335,2022-01-14,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
336,2022-01-17,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
337,2022-01-18,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
338,2022-01-19,68.8666725099359,13200000,"[-8.09501827777778, 90.41427155393517]"
339,2022-01-20,69.34029646461039,13100000,"[-7.98826328846154, 90.71835120962439]"
340,2022-01-21,69.54097613344156,13000000,"[-7.738113820000001, 90.95241095610325]"
341,2022-01-24,69.62078584772728,12900000,"[-7.558926895833334, 91.02900349131453]"
342,2022-01-25,68.423093019,12200000,"[-6.322571422222224, 90.31929323599032]"
343,2022-01-27,68.8588237401111,12100000,"[-6.119642858823531, 90.80784499565216]"
344,2022-01-28,68.8588237401111,12100000,"[-6.119642858823531, 90.80784499565216]"
345,2022-01-31,68.8588237401111,12100000,"[-6.119642858823531, 90.80784499565216]"
