,date,annual_return,Investment,high_low
388,2022-04-04,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
389,2022-04-05,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
390,2022-04-06,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
391,2022-04-07,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
392,2022-04-08,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
393,2022-04-11,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
394,2022-04-12,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
395,2022-04-13,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
396,2022-04-18,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
397,2022-04-19,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
398,2022-04-20,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
399,2022-04-21,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
400,2022-04-22,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
401,2022-04-25,39.940761781994034,7500000,"[-5.712400000000009, 41.71250375666666]"
402,2022-04-26,40.2611605766369,7400000,"[-3.9492046434782604, 42.05761652939394]"
403,2022-04-27,40.2611605766369,7400000,"[-3.9492046434782604, 42.05761652939394]"
404,2022-04-28,40.2611605766369,7400000,"[-3.9492046434782604, 42.05761652939394]"
405,2022-04-29,40.2611605766369,7400000,"[-3.9492046434782604, 42.05761652939394]"
406,2022-05-02,40.2611605766369,7400000,"[-3.9492046434782604, 42.05761652939394]"
407,2022-05-04,40.2611605766369,7400000,"[-3.9492046434782604, 42.05761652939394]"
408,2022-05-05,40.49621373288689,7300000,"[-3.6034001272727263, 42.28972541121212]"
409,2022-05-06,40.688450072172614,7200000,"[-3.3309839428571424, 42.472323647575756]"
410,2022-05-09,40.80459973712121,7000000,"[-3.040222357894736, 42.7860710808642]"
411,2022-05-10,40.93063422803029,6900000,"[-3.21832721111111, 42.912713557716046]"
412,2022-05-11,39.70868364229559,6700000,"[-4.08639483125, 41.48774461762821]"
413,2022-05-12,39.66341247916666,6400000,"[-3.8922413307692287, 41.510560673856205]"
414,2022-05-13,39.52680703993055,6000000,"[-5.259084922222218, 41.67433079503545]"
415,2022-05-16,39.95888578546099,5900000,"[-3.431861787499998, 42.2641976384058]"
416,2022-05-17,39.95888578546099,5900000,"[-3.431861787499998, 42.2641976384058]"
417,2022-05-18,39.95888578546099,5900000,"[-3.431861787499998, 42.2641976384058]"
418,2022-05-19,39.95888578546099,5900000,"[-3.431861787499998, 42.2641976384058]"
419,2022-05-20,39.82018083865248,5800000,"[-3.5697236142857123, 42.11880769275361]"
420,2022-05-23,39.88379662765957,5700000,"[-2.192723749999999, 42.18760512826086]"
421,2022-05-24,39.88379662765957,5700000,"[-2.192723749999999, 42.18760512826086]"
422,2022-05-25,37.46250418888889,5500000,"[-0.5395076250000019, 39.59808056590908]"
423,2022-05-26,36.872347312500004,5300000,"[-0.14585807625000027, 38.93162701511628]"
424,2022-05-27,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
425,2022-05-30,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
426,2022-05-31,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
427,2022-06-01,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
428,2022-06-02,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
429,2022-06-03,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
430,2022-06-06,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
431,2022-06-07,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
432,2022-06-08,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
433,2022-06-09,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
434,2022-06-10,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
435,2022-06-13,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
436,2022-06-14,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
437,2022-06-15,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
438,2022-06-16,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
439,2022-06-17,36.67283150581396,5200000,"[-2.2906000000000057, 38.722104075]"
440,2022-06-20,36.74880613690477,5100000,"[-0.948241066666674, 38.69758712560976]"
441,2022-06-21,33.95132231410257,4800000,"[-2.2538297442857136, 35.67494012236843]"
442,2022-06-22,33.95132231410257,4800000,"[-2.2538297442857136, 35.67494012236843]"
443,2022-06-23,33.95132231410257,4800000,"[-2.2538297442857136, 35.67494012236843]"
444,2022-06-24,33.95132231410257,4800000,"[-2.2538297442857136, 35.67494012236843]"
445,2022-06-27,33.95132231410257,4800000,"[-2.2538297442857136, 35.67494012236843]"
446,2022-06-28,33.95132231410257,4800000,"[-2.2538297442857136, 35.67494012236843]"
447,2022-06-29,33.95132231410257,4800000,"[-2.2538297442857136, 35.67494012236843]"
448,2022-06-30,33.95132231410257,4800000,"[-2.2538297442857136, 35.67494012236843]"
449,2022-07-01,31.125102269736843,4700000,"[-3.3417317220588236, 33.17819361216216]"
450,2022-07-04,31.125102269736843,4700000,"[-3.3417317220588236, 33.17819361216216]"
451,2022-07-05,31.125102269736843,4700000,"[-3.3417317220588236, 33.17819361216216]"
452,2022-07-06,31.125102269736843,4700000,"[-3.3417317220588236, 33.17819361216216]"
453,2022-07-07,30.173647304054057,4600000,"[-3.2270465015151513, 32.31946149027778]"
454,2022-07-08,30.2570493445946,4500000,"[-3.1440625621212126, 32.40843651111113]"
455,2022-07-11,30.2570493445946,4500000,"[-3.1440625621212126, 32.40843651111113]"
456,2022-07-12,30.198403722972976,4400000,"[-3.295637001515152, 32.345968511111124]"
457,2022-07-13,30.198403722972976,4400000,"[-3.295637001515152, 32.345968511111124]"
458,2022-07-14,30.198403722972976,4400000,"[-3.295637001515152, 32.345968511111124]"
459,2022-07-15,30.198403722972976,4400000,"[-3.295637001515152, 32.345968511111124]"
460,2022-07-18,30.198403722972976,4400000,"[-3.295637001515152, 32.345968511111124]"
461,2022-07-19,30.198403722972976,4400000,"[-3.295637001515152, 32.345968511111124]"
462,2022-07-20,30.198403722972976,4400000,"[-3.295637001515152, 32.345968511111124]"
463,2022-07-21,30.023511902777777,4200000,"[-4.055805678125, 31.722839528571434]"
464,2022-07-22,29.862131457142862,4100000,"[-4.514933619354839, 47.3994136]"
465,2022-07-25,29.862131457142862,4100000,"[-4.514933619354839, 47.3994136]"
466,2022-07-26,29.862131457142862,4100000,"[-4.514933619354839, 47.3994136]"
467,2022-07-27,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
468,2022-07-28,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
469,2022-07-29,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
470,2022-08-01,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
471,2022-08-02,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
472,2022-08-03,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
473,2022-08-04,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
474,2022-08-05,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
475,2022-08-08,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
476,2022-08-10,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
477,2022-08-11,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
478,2022-08-12,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
479,2022-08-16,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
480,2022-08-17,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
481,2022-08-18,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
482,2022-08-19,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
483,2022-08-22,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
484,2022-08-23,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
485,2022-08-24,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
486,2022-08-25,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
487,2022-08-26,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
488,2022-08-29,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
489,2022-08-30,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
490,2022-09-01,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
491,2022-09-02,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
492,2022-09-05,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
493,2022-09-06,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
494,2022-09-07,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
495,2022-09-08,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
496,2022-09-09,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
497,2022-09-12,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
498,2022-09-13,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
499,2022-09-14,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
500,2022-09-15,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
501,2022-09-16,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
502,2022-09-19,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
503,2022-09-20,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
504,2022-09-21,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
505,2022-09-22,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
506,2022-09-23,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
507,2022-09-26,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
508,2022-09-27,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
509,2022-09-28,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
510,2022-09-29,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
511,2022-09-30,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
512,2022-10-03,29.365179911764702,4000000,"[-5.170082800000004, 31.189121833333342]"
513,2022-10-04,27.89451854545454,3900000,"[-7.886252999999997, 29.788711765625006]"
514,2022-10-06,27.89451854545454,3900000,"[-7.886252999999997, 29.788711765625006]"
515,2022-10-07,27.89451854545454,3900000,"[-7.886252999999997, 29.788711765625006]"
516,2022-10-10,27.89451854545454,3900000,"[-7.886252999999997, 29.788711765625006]"
517,2022-10-11,27.89451854545454,3900000,"[-7.886252999999997, 29.788711765625006]"
518,2022-10-12,27.89451854545454,3900000,"[-7.886252999999997, 29.788711765625006]"
519,2022-10-13,27.89451854545454,3900000,"[-7.886252999999997, 29.788711765625006]"
520,2022-10-14,27.89451854545454,3900000,"[-7.886252999999997, 29.788711765625006]"
521,2022-10-17,27.89451854545454,3900000,"[-7.886252999999997, 29.788711765625006]"
522,2022-10-18,27.89451854545454,3900000,"[-7.886252999999997, 29.788711765625006]"
523,2022-10-19,27.89451854545454,3900000,"[-7.886252999999997, 29.788711765625006]"
524,2022-10-20,28.10705495454545,3800000,"[-5.701344827777781, 30.021530796875002]"
525,2022-10-21,28.10705495454545,3800000,"[-5.701344827777781, 30.021530796875002]"
526,2022-10-24,28.10705495454545,3800000,"[-5.701344827777781, 30.021530796875002]"
527,2022-10-25,28.46455345454545,3700000,"[-5.427719876470592, 30.399084]"
528,2022-10-27,28.46455345454545,3700000,"[-5.427719876470592, 30.399084]"
529,2022-10-28,28.655928812499997,3600000,"[-5.745648368750003, 30.328154774193553]"
530,2022-10-31,28.655928812499997,3600000,"[-5.745648368750003, 30.328154774193553]"
531,2022-11-01,28.655928812499997,3600000,"[-5.745648368750003, 30.328154774193553]"
532,2022-11-02,28.655928812499997,3600000,"[-5.745648368750003, 30.328154774193553]"
533,2022-11-03,28.655928812499997,3600000,"[-5.745648368750003, 30.328154774193553]"
534,2022-11-04,28.655928812499997,3600000,"[-5.745648368750003, 30.328154774193553]"
535,2022-11-07,28.655928812499997,3600000,"[-5.745648368750003, 30.328154774193553]"
536,2022-11-09,28.655928812499997,3600000,"[-5.745648368750003, 30.328154774193553]"
537,2022-11-10,28.655928812499997,3600000,"[-5.745648368750003, 30.328154774193553]"
538,2022-11-11,28.655928812499997,3600000,"[-5.745648368750003, 30.328154774193553]"
539,2022-11-14,28.655928812499997,3600000,"[-5.745648368750003, 30.328154774193553]"
