,date,annual_return,Investment,high_low
0,2020-09-10,61.09504224600458,13100000,"[-5.971929000000004, 61.09504224600458]"
1,2020-09-11,61.09504224600458,13100000,"[-5.971929000000004, 61.09504224600458]"
2,2020-09-14,61.09504224600458,13100000,"[-5.971929000000004, 61.09504224600458]"
3,2020-09-15,61.09504224600458,13100000,"[-5.971929000000004, 61.09504224600458]"
4,2020-09-16,61.09504224600458,13100000,"[-5.971929000000004, 61.09504224600458]"
5,2020-09-17,61.09504224600458,13100000,"[-5.971929000000004, 61.09504224600458]"
6,2020-09-18,61.09504224600458,13100000,"[-5.971929000000004, 61.09504224600458]"
7,2020-09-21,61.09504224600458,13100000,"[-5.971929000000004, 61.09504224600458]"
8,2020-09-22,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
9,2020-09-23,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
10,2020-09-24,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
11,2020-09-25,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
12,2020-09-28,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
13,2020-09-29,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
14,2020-09-30,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
15,2020-10-01,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
16,2020-10-05,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
17,2020-10-06,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
18,2020-10-07,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
19,2020-10-08,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
20,2020-10-09,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
21,2020-10-12,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
22,2020-10-13,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
23,2020-10-14,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
24,2020-10-15,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
25,2020-10-16,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
26,2020-10-19,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
27,2020-10-20,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
28,2020-10-21,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
29,2020-10-22,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
30,2020-10-23,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
31,2020-10-26,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
32,2020-10-27,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
33,2020-10-28,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
34,2020-10-29,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
35,2020-10-30,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
36,2020-11-02,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
37,2020-11-03,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
38,2020-11-04,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
39,2020-11-05,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
40,2020-11-06,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
41,2020-11-09,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
42,2020-11-10,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
43,2020-11-11,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
44,2020-11-12,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
45,2020-11-13,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
46,2020-11-14,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
47,2020-11-17,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
48,2020-11-18,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
49,2020-11-19,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
50,2020-11-20,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
51,2020-11-23,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
52,2020-11-24,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
53,2020-11-25,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
54,2020-11-26,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
55,2020-11-27,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
56,2020-12-01,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
57,2020-12-02,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
58,2020-12-03,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
59,2020-12-04,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
60,2020-12-07,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
61,2020-12-08,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
62,2020-12-09,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
63,2020-12-10,60.54889282134705,13000000,"[-4.013678252201258, 60.54889282134705]"
